Gene,Mean_Normalized_Counts,condition-cKOvsaFL.log2FC,condition-cKOvsaFL.FC,condition-cKOvsaFL.RawP,condition-cKOvsaFL.FDR,cKO_A2.stabilized,cKO_E1.stabilized,cKO_F1.stabilized,cKO_G1.stabilized,cKO_H1.stabilized,FL_A1.stabilized,FL_B1.stabilized,FL_C1.stabilized,FL_D1.stabilized,miR-15/16 seed-match location,AHC reads
Nfkbil1,1109.218137,-0.291142928,0.817254359,NA,NA,9.972262146,10.12505506,9.797228503,9.956748132,10.41397023,10.33595293,10.13972406,10.12539267,10.86879468,Not_3UTR,24
Nfkbiz,1306.722057,-0.274368771,0.826811998,0.020044374,0.140268306,10.34904674,10.36951779,10.00956193,10.49814851,10.29001501,10.32222603,10.75803496,10.66282739,10.61392403,NA,NA
Nfrkb,2047.015135,0.165116466,1.121256591,0.101597607,0.330308791,11.1712519,11.17825217,11.08557508,11.23585511,10.98634046,10.85427017,11.09117419,11.12813253,10.74478736,TS,0
Nfs1,1377.207051,-0.003694835,0.997442213,0.96290982,0.986571061,10.43205106,10.56871765,10.47806862,10.56370582,10.53171553,10.47062235,10.44658063,10.469123980000001,10.67899815,Not_3UTR,0
Nfu1,1182.281174,-0.276437837,0.825627061,0.019673892,0.138778495,10.08045843,10.12902663,10.18072303,10.12031208,10.35588383,10.45078726,10.22659823,10.32958683,10.7847518,NA,NA
Nfx1,5241.029256,-0.015526089,0.989295837,0.76299201,0.89444059,12.31890625,12.38844468,12.38874456,12.36335745,12.40486518,12.40448443,12.395413659999999,12.41249343,12.34120761,3UTR,34
Nfxl1,568.625545,0.116042509,1.083757899,0.253545088,0.526124285,9.448563482,9.400956838,9.467351745,9.410140157,9.286552712,9.409103504,9.399600499,9.288381686,9.052981062,Not_3UTR,4
Nfya,3179.987683,0.266607771,1.202975926,0.014584479,0.116991408,11.69073331,11.79322743,11.6800797,11.96756084,11.81891568,11.38790188,11.68125743,11.67662469,11.24822455,3UTR,32
Nfyb,2624.438232,0.110328629,1.0794741,0.069368674,0.271667767,11.50660502,11.46488526,11.41966881,11.45102201,11.42393508,11.33368163,11.31504721,11.29209165,11.4322707,NA,NA
Nfyc,921.5585325,-0.067983573,0.953970412,0.52046617,0.749241901,9.76696322,10.02770895,9.807072427,10.02329258,10.09066884,9.931025677,9.995955204,9.910673243,10.20883574,NA,NA
Ngdn,2608.551007,-0.314123471,0.80433953,0.007695939,0.081009889,11.09049367,11.2875737,11.16219537,11.19508612,11.42831142,11.44912313,11.45738904,11.41342626,11.91868066,NA,NA
Ngly1,2347.370489,0.127154595,1.09213757,0.191830985,0.455782905,11.16950556,11.41106846,11.25062848,11.49849734,11.17758387,11.04728416,11.16992808,11.32020888,11.1538829,Not_3UTR,10
Ngrn,903.2130387,-0.186907195,0.878486977,0.114781873,0.351195771,9.749884868,9.887766088,9.858462857,9.783880284,10.0291571,9.923462116,9.93703089,9.915297615,10.38770369,Not_3UTR,2
Nhej1,215.8565436,-0.222822536,0.856887353,0.121616807,0.361054044,8.041881695,8.240798263,8.064561488,7.952350237,8.330743765,8.214653535,8.274575063,8.135050397,8.64026207,NA,NA
Nhlrc1,51.54829168,0.021518392,1.015027203,0.891484305,0.954961134,6.988777464,7.044340574,6.888034587,7.001143885,6.950247633,6.906231944,6.968845143,7.084079396,6.880225238,NA,NA
Nhlrc2,963.2124638,0.199888867,1.148609872,0.081163139,0.29479756,10.27620191,10.12372876,10.05705054,10.21615075,9.922702824,9.966786582,9.98630076,10.07533291,9.617984437,NA,NA
Nhlrc3,448.4260963,0.34224093,1.267724215,0.002470795,0.040730677,9.189351045,9.131028589,9.298158745,9.261799024,9.083245394,8.891288189,9.022678455,8.963121507,8.593475471,NA,NA
Nhp2,5641.21404,-0.312619599,0.805178414,NA,NA,12.21017005,12.38208987,12.39608228,12.06400292,12.46099114,12.67937017,12.37788453,12.33453279,13.15859455,NA,NA
Nhp2l1,610.3725565,-0.246490766,0.842944314,0.006468331,0.073124936,9.346726922,9.37882617,9.42101872,9.197860326,9.341466736,9.648474827,9.536584915,9.429020199,9.650404188,NA,NA
Nhsl1,47.71835445,0.171162512,1.125965413,0.346355966,0.620856878,7.012667779,6.924139044,7.144415563,7.001143885,6.714100503,6.719623215,7.113286157,6.806940785,6.718243385,Not_3UTR,0
Nhsl2,15.63799724,-0.047361328,0.967704632,0.808895227,0.91631083,6.172567503,6.374905325,6.16934025,6.510518178,6.308626481,6.234902932,6.422772299,6.493680919,6.180550254,Not_3UTR,0
Nicn1,188.5305575,0.071520104,1.050823307,0.521149136,0.749327214,8.067839869,8.04801793,8.223447921,8.047050424,8.140221879,7.995503172,8.107747009,8.140452974,7.949565977,NA,NA
Nid1,11.91007842,0.008197885,1.005698516,0.966201836,0.988299231,6.309638288,6.322764394,6.232750909,6.203562058,6.035834653,6.203875162,6.444987576,6.174293099,5.980885137,Not_3UTR,0
Nid2,86.67783005,0.557321408,1.471534543,0.003243232,0.047891369,7.874738638,7.527533657,7.713823336,7.45192251,7.07962885,7.269197762,7.113286157,7.132181341,6.626324946,Not_3UTR,0
Nif3l1,1183.704166,-0.201108533,0.86988191,0.04587237,0.220368856,10.01054317,10.2783248,10.25324406,10.16326982,10.36809554,10.41243866,10.34132903,10.31100763,10.6032727,Not_3UTR,0
Nifk,3751.025079,-0.180802048,0.882212405,0.070355512,0.273532316,11.72204112,11.74623638,12.0538144,11.70572012,11.84023591,12.08197812,11.9291763,11.85055222,12.155993,NA,NA
Nim1k,10.68141708,0.162521591,1.119241678,0.38318259,0.651654773,6.284288629,6.205852041,6.16934025,6.420857192,6.035834653,5.86603239,6.399938782,6.103279532,5.980885137,NA,NA
Nin,2971.049271,0.105735144,1.076042562,0.460205522,0.709855404,11.63193121,11.53929281,11.49501847,11.88337963,11.57936732,11.30317151,11.75689132,11.81723997,11.016918,3UTR,0
Ninj1,543.0481879,-0.096142059,0.935531373,0.422745275,0.683305888,9.093781597,9.291458284,9.206645517,9.202881738,9.460675469,9.485207747,9.164613811,9.176866752,9.532550089,Not_3UTR,0
Ninj2,74.59226269,-0.128195826,0.914974965,0.446465076,0.699691753,7.103512572,7.198346131,7.264516462,7.026993931,7.364884413,7.300042275,7.12454331,7.108378497,7.572212401,NA,NA
Ninl,47.18276237,0.240116408,1.181087957,0.194942194,0.458528854,7.058988771,6.866201861,7.232935418,7.014142753,6.64961398,6.801471346,7.006711937,6.741759655,6.6825093,Not_3UTR,2
Nip7,2360.934612,-0.060086207,0.959206801,0.593655791,0.797707576,11.20346788,11.24921458,11.44662227,11.02716269,11.19138344,11.29031483,11.08215214,11.20993904,11.55083349,NA,NA
Nipa1,89.34347536,-0.239323135,0.84714267,0.167592384,0.425338975,7.012667779,7.263196085,7.0733745,7.563602595,7.481988435,7.248191923,7.600727576,7.547321134,7.520753632,Not_3UTR,0
Nipa2,1383.985068,-0.004194596,0.99709675,0.966675837,0.988299231,10.65737771,10.46891091,10.70350107,10.47354957,10.26628405,10.56298103,10.51142248,10.56825275,10.46034405,NA,NA
Nipal1,173.5718583,0.165892298,1.121859727,0.296764476,0.574682739,7.971974888,8.030655917,7.903777848,8.233802519,8.140221879,7.580753272,8.203453951,8.079818607,7.692563914,3UTR,0
Nipal3,1916.463653,0.106320545,1.076479276,0.25843382,0.531805108,11.0793758,11.00056811,10.83096497,11.09454841,11.06278275,10.90653366,10.99075038,11.01798561,10.69732344,3UTR,0
Nipal4,11.57538255,0.213784294,1.159726244,0.274862415,0.550543064,6.334148822,6.205852041,6.36995801,6.136705723,6.229802738,6.203875162,6.086369202,6.174293099,6.145775443,NA,NA
Nipbl,2897.440941,0.048879562,1.03446122,NA,NA,12.01074695,11.34326414,11.31972568,11.73186297,11.31628384,11.51490059,11.78931783,11.82011393,10.61295898,Not_3UTR,5
Nipsnap1,1440.840098,-0.279271624,0.82400693,0.004826958,0.060783917,10.3178271,10.53321951,10.44382793,10.36515996,10.55593165,10.73680946,10.56516463,10.64440273,10.94207218,Not_3UTR,0
Nipsnap3b,904.6061452,0.014623555,1.010187822,0.863568617,0.942503265,9.900957339,10.08608682,10.0639037,9.890076685,9.849021692,9.943045152,9.944173732,9.8810346590000009,10.01626459,NA,NA
Nisch,6179.360019,0.109869159,1.079130364,0.306490319,0.583382553,12.80181611,12.70854471,12.49431435,12.76799646,12.52639755,12.41851338,12.67576974,12.72701144,12.32892717,TS,0
Nit1,1011.819501,-0.170812281,0.888342376,0.031959488,0.181187094,9.883987296,10.02486903,10.00244406,10.11634244,10.09924526,10.14769452,10.1459295,10.20555696,10.26646593,Not_3UTR,0
Nit2,660.8046436,-0.156565448,0.897158351,0.10630525,0.338650659,9.405520383,9.473738361,9.54204432,9.494323281,9.475844952,9.574978711,9.544137959,9.508845317,9.85561968,NA,NA
Nkain1,35.59254974,0.419993713,1.337921725,NA,NA,6.833429897,6.722903004,7.178386042,6.752624233,6.682388533,6.801471346,6.444987576,6.5570819,6.4336897,NA,NA
Nkap,1140.446385,0.031083615,1.021779301,0.703724401,0.862171461,10.25877035,10.19365414,10.43856816,10.31295281,10.16140324,10.20493354,10.26472729,10.22677888,10.28598211,NA,NA
Nkapl,7.511879358,0.047631284,1.033566549,0.797905321,0.910996163,6.036518737,6.205852041,6.060086965,5.9234539,6.171718376,6.136990458,5.962922352,6.206989995,5.871189572,NA,NA
Nkd2,15.61901103,0.293617342,1.225709712,0.131912038,0.375434745,6.309638288,6.349276525,6.529046345,6.420857192,6.333108352,6.293068213,6.187317197,6.139823135,6.331640244,NA,NA
Nkg7,6740.056658,0.111707321,1.080506178,0.402601169,0.667973149,12.86034039,12.74388198,13.126993,12.4303369,12.71409334,12.88279361,12.44449774,12.46011673,12.81889736,NA,NA
Nkiras1,313.5609114,-0.177459184,0.884258947,0.129085482,0.372256692,8.470673986,8.564658418,8.547565758,8.565109468,8.674538072,8.538323406,8.731494416,8.618930311,8.967380974,3UTR,0
Nkiras2,991.9064072,0.310324981,1.239986988,1.14061e-4,0.004394001,10.128052,10.28545731,10.21189974,10.27192124,10.10290527,10.01169844,9.890455931,9.839459139,9.865392458,3UTR,21
Nkpd1,6.659708667,0.232988565,1.175267013,0.199116621,0.463458162,6.202286357,5.975619219,6.232750909,5.865865276,6.140576422,5.974264508,6.048404186,5.798861498,5.980885137,NA,NA
Nkrf,928.4309578,0.170762316,1.12565312,0.110884796,0.345649761,10.15304145,10.02770895,10.29576293,9.891626824,9.901833746,9.982884195,9.82384447,9.962230876,9.790421741,NA,NA
Nktr,5568.245614,0.176795059,1.130369982,0.195953374,0.459556111,12.74473018,12.5094866,12.52983242,12.61465407,12.33330584,12.28056768,12.5564148,12.60735246,11.83016554,NA,NA
Nle1,1253.164387,-0.060486414,0.958940751,0.538329504,0.761602127,10.32621878,10.3939175,10.39361059,10.32331737,10.37315333,10.57073916,10.22542688,10.26950949,10.58862003,NA,NA
Nlgn2,485.3099265,0.387409415,1.308042498,0.013416662,0.111603964,9.656310659,9.265137023,9.559638538,9.071710918,8.958753567,9.070053685,8.961684755,9.038943142,8.528564225,NA,NA
Nlgn3,14.44175444,0.121858273,1.088135541,0.533802474,0.7580363,6.467013222,6.205852041,6.232750909,6.26424524,6.423952741,6.346923553,6.352216509,6.238147596,6.069543045,NA,NA
Nlk,969.0976091,-0.073847641,0.950100715,0.472976674,0.719766635,10.17412073,9.950487346,10.10567932,10.04155339,9.757474327,10.10956219,10.08780335,10.18146184,9.956584668,Not_3UTR,9
Nln,867.1715526,0.02754534,1.019276411,0.788376434,0.906869619,9.896733589,9.906408709,10.08426932,9.890076685,9.760570334,10.07312701,9.717746651,9.814914009,9.906989117,NA,NA
Nlrc3,2558.160439,0.313586566,1.24279347,0.010700436,0.098234119,11.55198669,11.44593257,11.41003423,11.66152062,11.47606421,11.10783169,11.29622425,11.43501517,10.75968627,3UTR,0
Nlrc4,5.968781873,0.095076978,1.068122399,0.608211385,0.805122789,6.036518737,6.021380716,6.098825601,6.019666398,5.995842528,5.86603239,6.00750937,6.103279532,5.929584598,Not_3UTR,0
Nlrc5,9507.996036,0.191610361,1.142037767,0.132093658,0.375434745,13.30305413,13.29958125,13.17896231,13.54855507,13.2438294,13.00832789,13.29276843,13.34441233,12.67916212,Not_3UTR,20
Nlrp10,12.7221105,0.001328642,1.000921369,0.994546872,0.998364047,6.309638288,6.236962218,6.441871789,5.974049955,6.201401631,6.421260191,6.155486532,6.174293099,6.213534736,3UTR,0
Nlrp1a,60.20648422,0.505869804,1.419979206,NA,NA,7.207933323,7.117946684,7.420455455,7.319456786,7.057174062,7.065342784,6.929644535,6.897674687,6.409372874,NA,NA
Nlrp1b,25.85898865,0.039314063,1.02762512,0.840351499,0.931530165,6.258015995,6.555427406,6.344464481,6.847071936,6.729584426,6.203875162,6.741017502,6.689961133,6.4336897,3UTR,0
Nlrp3,19.85660964,0.606387158,1.522441884,0.001958922,0.034756153,6.651011549,6.513728185,6.888034587,6.44418066,6.283306607,6.136990458,6.2176536,6.296554337,6.145775443,Not_3UTR,0
Nlrx1,224.3760771,0.2029395,1.151041221,0.103715394,0.334090325,8.142878858,8.503971653,8.343148352,8.311407105,8.36836714,8.331123333,7.98214061,8.151194693,8.186739753,TS,0
Nmb,122.4372716,-0.518261415,0.698212739,0.003275876,0.048112218,7.146395433,7.672392025,7.264516462,7.289131336,7.708470464,7.755392677,7.893470427,7.644532223,8.218242447,NA,NA
Nmd3,3100.82318,-0.160635666,0.894630801,0.041251251,0.208997863,11.57766814,11.58572514,11.65083874,11.50407052,11.49936039,11.73182652,11.69738009,11.58931115,11.87751331,NA,NA
Nme1,5436.501905,-0.447746494,0.733187201,NA,NA,11.97554302,12.24782312,12.13044332,11.95725683,12.39098394,12.51231744,12.36120531,12.31574836,13.40019951,NA,NA
Nme2,27.57060366,-0.228642085,0.853437799,0.21677404,0.483537304,6.526262631,6.492117111,6.569594313,6.396850185,6.666139738,6.531997572,6.622866977,6.653851188,6.81842317,NA,NA
Nme4,356.0879742,0.547366129,1.461415211,1.83273e-4,0.006358452,9.061287423,8.847113681,9.366478693,8.77308515,8.857651835,8.739795316,8.342216885,8.326762067,8.416207476,Not_3UTR,0
Nme6,501.5371652,0.00438734,1.003045701,0.967549619,0.988883126,9.015033559,9.257873459,9.231302689,9.154448738,9.328980346,9.211491676,9.062813108,9.10822278,9.386090549,NA,NA
Nme7,654.2544942,-0.168120588,0.890001339,0.023071429,0.151143179,9.3713492,9.488274001,9.492005931,9.494323281,9.468280309,9.563329406,9.631798545,9.61702849,9.657926985,NA,NA
Nmi,2300.642484,-0.369351433,0.774130431,0.0029765,0.045844166,10.76618126,11.06064759,11.01316429,10.99657109,11.27043392,11.29207478,11.32764245,11.28259606,11.76523936,NA,NA
Nmnat1,402.8627099,-0.052268001,0.964419013,0.56206324,0.777111535,8.886638545,8.980018217,8.890453451,8.829608218,8.966862207,8.897520815,8.877057298,8.989827914,9.061549004,NA,NA
Nmnat2,44.50687261,-0.160223384,0.894886498,0.359238127,0.632108731,6.887720288,6.992502687,6.749645064,6.785072997,6.698371879,6.702425783,6.929644535,6.981385339,7.059884491,3UTR,1
Nmnat3,266.998233,-0.293647098,0.815837033,0.00776261,0.081392906,8.176538488,8.499830795,8.370401219,8.389362055,8.24328971,8.514043444,8.561659916,8.686091473,8.585523936,NA,NA
Nmral1,1199.691504,0.114046003,1.082259154,0.436894187,0.692840266,9.780786802,10.44151016,10.2699288,10.52831775,10.74018375,10.17468976,10.19223575,10.32843263,10.33129902,NA,NA
Nmrk1,209.1372058,-0.182307364,0.88129238,0.177335591,0.438502553,8.379382348,7.971125289,8.20836126,8.09203683,7.889919953,8.204489391,8.227570609,8.409068822,8.249041186,NA,NA
Nmt1,5353.781639,-0.062605007,0.957533584,0.318101168,0.59424797,12.31232869,12.39147407,12.38683608,12.38465887,12.43126468,12.53626885,12.39150769,12.3741794,12.47247265,NA,NA
Nmt2,1708.333147,-0.180083545,0.882651881,0.016726241,0.126728068,10.73266013,10.77356143,10.76023736,10.55396271,10.81342035,10.89267789,10.92089587,10.94460864,10.87202429,3UTR,2
Nnt,924.9467718,-0.232010581,0.851447463,0.160053536,0.415569741,9.584522584,10.11707885,9.783997363,10.1683907,9.490855339,10.55518088,9.599550987,10.16474003,10.04520022,Not_3UTR,0
Noa1,1855.995319,-0.058670429,0.960148573,0.477019312,0.721791572,10.99050496,10.91584594,10.86192954,10.87823548,10.84359861,11.04728416,10.7757346,10.93478926,11.05648455,NA,NA
Nob1,2539.73371,-0.036345881,0.975121652,0.678762097,0.847440054,11.22828486,11.43048187,11.35753348,11.32958188,11.3647854,11.48033023,11.19226,11.31904821,11.50893326,NA,NA
Noc2l,11916.50724,-0.163913763,0.892600325,0.120522732,0.359453761,13.46398172,13.49287797,13.51139386,13.27755749,13.58772013,13.71512669,13.45225942,13.48166761,13.89320804,NA,NA
Noc3l,1186.183571,0.030599588,1.021436549,0.781984082,0.903720558,10.49293827,10.25186558,10.46053119,10.24309345,10.17073198,10.33367418,10.34672461,10.4490894,10.03080522,NA,NA
Noc4l,4887.814599,-0.119167797,0.920718604,0.27695266,0.551876364,12.10052633,12.32475343,12.17851684,12.1556867,12.33899781,12.46448838,12.12757481,12.16308893,12.59400509,NA,NA
Noct,1547.850941,-0.164712224,0.892106451,0.052449921,0.236446156,10.71280642,10.7016709,10.58570726,10.45167526,10.53713219,10.87712471,10.72528591,10.76271901,10.6891059,Not_3UTR,0
Nod1,291.4464644,0.178462214,1.131676974,0.217790126,0.485061736,8.447428869,8.576486719,8.470190808,8.865014029,8.729779377,8.321783183,8.711352229,8.572304659,8.165329956,Not_3UTR,0
Nod2,31.3347971,0.01036864,1.007212882,0.955469762,0.983706678,6.545157311,6.534821164,6.569594313,6.800921391,6.831839427,6.73652936,6.69211499,6.707528708,6.480291965,Not_3UTR,0
Nol10,1735.908135,0.064977389,1.046068545,0.456701483,0.706990249,10.9105065,10.83719246,11.04740914,10.71737014,10.77497736,10.86692437,10.71448015,10.82129523,10.78046115,NA,NA
Nol11,2673.193463,0.081197181,1.057895542,0.395802626,0.661535666,11.57195159,11.43742853,11.6219202,11.37453186,11.3126059,11.54964264,11.36743558,11.36869303,11.23449226,NA,NA
Nol12,1827.260777,-0.325214313,0.798179807,0.021599214,0.145781294,10.56648159,10.82989847,10.68230285,10.56273447,10.96239298,11.08025458,10.85809371,10.78727588,11.535645,Not_3UTR,9
Nol4l,125.6813953,0.391937616,1.312154514,0.016027313,0.123977775,7.904073809,7.527533657,7.971602845,7.83721146,7.805407325,7.776552007,7.241778228,7.572317523,7.33238803,TS,1
Nol6,2683.576351,0.05180745,1.036562747,0.499863337,0.737413453,11.46829591,11.53282101,11.35027474,11.51515269,11.42685411,11.43697902,11.45888321,11.4715128,11.25318585,3UTR,23
Nol7,4253.602681,-0.130251616,0.913672086,0.128892317,0.372061549,11.9874835,12.04204647,12.03896027,11.90460276,12.13312683,12.18310838,12.03746121,12.05815286,12.33244655,Not_3UTR,0
Nol8,1978.757301,-0.024355991,0.983259421,0.797382657,0.910996163,11.16074198,10.91124588,11.1155283,10.97848214,10.8200992,11.0720824,11.08215214,11.07479884,10.87041039,Not_3UTR,10
Nol9,2789.088903,0.241392567,1.18213317,0.014574878,0.116991408,11.69154462,11.61429877,11.70568032,11.52415699,11.43219038,11.55013294,11.2794092,11.36644761,11.16050014,Not_3UTR,5
Nolc1,10668.37569,-0.150826534,0.900734276,0.074039971,0.280955248,13.29853546,13.35183707,13.40980533,13.18030114,13.35474247,13.58817423,13.32069631,13.40075379,13.58525164,NA,NA
Nom1,2666.594108,-0.088809803,0.940298158,0.164805519,0.421783037,11.40143395,11.35572916,11.45653633,11.35110793,11.37388966,11.5224161,11.41337056,11.41722773,11.54881758,NA,NA
Nomo1,4154.840156,0.136440464,1.099189756,0.161855476,0.417770825,12.27817349,12.12645683,12.2158544,11.99480362,11.91973848,12.14044597,11.90855079,11.94497921,11.87107427,Not_3UTR,5
Nono,9052.234772,-0.068021037,0.95394564,0.389248562,0.655382802,12.99834878,13.099743,13.12274033,13.20025281,13.20227913,13.19668905,13.2757767,13.26890364,13.03337093,NA,NA
Nop10,2464.392967,-0.208271011,0.865573952,0.055479898,0.243788604,11.00559377,11.30228484,11.2276529,11.15054813,11.36934472,11.37799325,11.33796486,11.28972361,11.70134117,NA,NA
Nop14,3076.43646,-0.073536594,0.95030558,0.396267661,0.662116675,11.66163194,11.54276563,11.75935589,11.46926797,11.51909843,11.80513206,11.58008473,11.63852145,11.64536947,Not_3UTR,5
Nop16,2233.382726,-0.247093286,0.842592345,NA,NA,10.885189,11.13945154,11.17109668,10.80457203,11.19652441,11.27259615,10.99899206,11.11213755,11.80547367,NA,NA
Nop2,4951.496616,-0.047801462,0.967409451,0.569617281,0.781793826,12.25201565,12.30151654,12.40122358,12.18215593,12.2404234,12.45875573,12.17984411,12.24419097,12.40610771,Not_3UTR,13
Nop56,7454.100872,-0.037969604,0.97402479,0.617809769,0.810711391,12.7851923,12.88030284,12.94831066,12.76652202,12.9281453,13.00045779,12.80706973,12.8242713,12.96869525,Not_3UTR,2
Nop58,10960.76205,-0.006353162,0.995606006,0.946938366,0.980475326,13.4278069,13.35564927,13.68827408,13.32640803,13.31118448,13.49080177,13.32014849,13.38628489,13.53510213,NA,NA
Nop9,2750.244154,0.042469284,1.029875029,0.631065761,0.819147884,11.52720369,11.46801996,11.54771262,11.42615138,11.4802854,11.61671225,11.26581451,11.34151441,11.53666255,Not_3UTR,13
Nos2,14.19984044,0.669180534,1.590169478,4.65591e-4,0.013191733,6.563663201,6.633512689,6.529046345,6.320118395,6.140576422,5.707933766,6.121934527,6.103279532,5.980885137,NA,NA
Nosip,2460.826188,-0.228746769,0.853375875,0.031092459,0.178120237,10.99050496,11.33183802,11.098964519999999,11.19006516,11.37640845,11.41722565,11.39110784,11.2968161,11.64960826,Not_3UTR,3
